year,pair,original_text,translation,human_mqm_score,fluency2,gemba_mqm,disagreement,f2_overestimates,issue_type,severity,low_confidence,main_issue
wmt22,en-ru,Free Training on CompTIA A+ | Will Cover Full Course,Бесплатное Обучение по CompTIA A+ | Будет Охватывать Полный Курс,-2.0,1.4380297515638372,95.0,0.716122012295037,False,calque,major,False,The translation uses English-style title capitalization and a literal future-tense construction that sounds unnatural in Russian headlines.
wmt22,en-de,Protect what matters with a top-rated security service,"Schützen Sie, worauf es ankommt, mit einem erstklassigen Sicherheitsdienst",-0.0,5.193902494295892,95.0,0.7158763628589722,True,none,cosmetic,False,"The translation is highly natural, using idiomatic German marketing phrasing that perfectly captures the source's intent."
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breiter und 58 Zoll langer, verstellbarer Schulterriemen aus Leder",-0.0,2.4353386937045465,95.0,0.7123926967420855,False,calque,minor,True,"The translation mirrors the English adjectival phrase structure, which is grammatically correct but sounds unnatural for German product descriptions."
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breiter und 58 Zoll langer, verstellbarer Schultergurt aus Leder",-0.0,2.4353386937045465,95.0,0.7123926967420855,False,calque,minor,False,"The translation mirrors the English pre-nominal adjectival structure for dimensions, which feels stiff and unnatural in German product descriptions."
wmt22,en-ru,Stabbings don’t get the same press treatment as shootings.,"Ножевые удары не получают такого же отношения в прессе, как перестрелки.",-2.0,1.4532757831764425,85.0,0.7082282542353845,False,calque,major,False,"The phrase 'press treatment' is mistranslated as 'attitude' (отношение) rather than 'coverage' (освещение), resulting in a literal calque."
wmt22,en-ru,Tap Repair your account.,Восстановите свой аккаунт.,-1.0,1.9499165543671877,80.0,0.7074062061069988,False,discourse_marker,major,False,The translation omits the primary instructional verb 'Tap' and fails to distinguish the UI element from the action itself.
wmt22,zh-en,A2系列相关宝贝如下：,A2 series products are as follows:,-0.0,5.1767840804364464,95.0,0.7070131635160204,True,none,cosmetic,False,"The translation is standard and functional, though slightly formal for the e-commerce term '宝贝'."
wmt22,en-ru,Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает интерактивный доступ к экспертной помощи сертифицированных специалистов Norton.,-1.0,1.9569819859128748,95.0,0.7037480209066889,False,collocation,minor,False,"The term 'интерактивный' is a poor choice for 'online', and the sentence follows the English structure too closely."
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Пожалуйста, обратите внимание, что если вы платите за ускоренную доставку, время обработки заказа все еще составляет 3 рабочих дня.",-1.0,1.958563933249479,95.0,0.7029289546830597,False,calque,minor,False,The phrase 'все еще' is a literal calque of 'still' in this context; 'по-прежнему' or 'все равно' would be more natural for a policy clarification.
wmt22,en-ru,"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.","Толпы, отчаянно пытающиеся купить рубашки, разработанные таинственным уличным художником Бэнкси, были замечены в Бристоле, Великобритания.",-1.0,1.958563933249479,95.0,0.7029289546830597,False,calque,minor,False,"The translation mirrors the English passive structure and word order, resulting in a slightly unnatural 'translationese' feel."
wmt22,en-de,You'll see a 'Powered off' screen when your eReader is turned off.,"Wenn Ihr eReader ausgeschaltet ist, sehen Sie einen „Ausgeschaltet“-Bildschirm.",-1.0,1.9686603540263887,95.0,0.6977014499194281,False,calque,minor,False,The translation literally mirrors the English 'see a [Label] screen' structure instead of using more natural German UI phrasing like 'wird angezeigt'.
wmt22,zh-en,第二十五条 继续教育是注册消防工程师延续注册、重新注册和逾期初始注册的必备条件。,"Article 25 Continuing education is a necessary condition for the renewal of registration, re-registration and overdue initial registration for registered fire engineers.",-0.0,2.4812574310864495,95.0,0.6886178934025871,False,collocation,minor,False,The phrase 'necessary condition' is a literal translation; 'prerequisite' is the standard term in English regulatory contexts.
wmt22,en-ru,Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Каждая винтажная кожаная сумка — это полностью натуральный продукт ручной работы, поэтому цвета и отделка могут варьироваться от одного изделия к другому.",-0.0,2.4812574310864495,95.0,0.6886178934025871,False,calque,minor,False,"The phrase 'от одного изделия к другому' is a literal mirror of the English structure, whereas 'от изделия к изделию' is more idiomatic in Russian."
