lp,dataset,doc_id,seg_id,system_id,idiomatic,collocational,discourse,pragmatic,calque,fluency2,fluency3_,confidence,fluency2_raw,fluency2_recalc_g6.25
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_12,2569,Grok 4.20,40.0,30.0,50.0,50.0,40.0,13.91,36.71,0.8,38.7,1.3908249108292252
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_1,2558,Grok 4.20,50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_6,2591,Grok 4.20,60.0,70.0,70.0,60.0,70.0,21.02,65.28999999999999,0.8,65.4,2.1024264155541963
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid__S0GOwEJXUA_#_0,2429,Grok 4.20,30.0,40.0,40.0,40.0,20.0,13.03,31.29,0.8,32.599999999999994,1.302703376149766
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_4,2323,Grok 4.20,40.0,30.0,60.0,50.0,40.0,14.139999999999999,36.71,0.8,39.6,1.4143600964874434
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Grok 4.20,50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114300646822630777_#_11,2584,Grok 4.20,50.0,40.0,60.0,70.0,50.0,15.95,46.71,0.8,49.3,1.5945376521826233
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_16,2658,Grok 4.20,40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.230737_#_4,2508,Grok 4.20,30.0,20.0,40.0,30.0,20.0,12.18,24.71,0.8,26.400000000000002,1.2181942227850966
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_9,465,Grok 4.20 (reasoning),50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Grok 4.20 (reasoning),40.0,50.0,50.0,40.0,30.0,14.43,41.28999999999999,0.8,42.0,1.4430692044979918
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_15,471,Grok 4.20 (reasoning),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_brisbanetimes.com.au.306576_#_2,501,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,40.0,14.2,40.0,0.8,40.9,1.4196616916499143
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.231311_#_5,541,Grok 4.20 (reasoning),30.0,20.0,50.0,30.0,20.0,12.330000000000002,24.71,0.8,27.3,1.2333125815875614
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_7,512,Grok 4.20 (reasoning),30.0,30.0,40.0,30.0,30.0,12.780000000000001,30.0,0.8,30.9,1.2780673511082026
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.229703_#_7,521,Grok 4.20 (reasoning),50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_2,570,Grok 4.20 (reasoning),60.0,50.0,80.0,50.0,60.0,18.799999999999997,56.71,0.8,58.4,1.8799664357284496
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_3,571,Grok 4.20 (reasoning),30.0,40.0,40.0,50.0,30.0,13.35,33.29,0.8,34.900000000000006,1.3354010193845824
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_6,604,Grok 4.20 (reasoning),40.0,50.0,60.0,40.0,40.0,14.9,43.29,0.8,44.6,1.4902317713602453
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114300646822630777_#_11,597,Grok 4.20 (reasoning),50.0,50.0,60.0,40.0,50.0,15.860000000000001,50.0,0.8,50.30000000000001,1.585981377109189
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Grok 4.20 (reasoning),40.0,30.0,50.0,50.0,40.0,13.91,36.71,0.8,38.7,1.3908249108292252
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Grok 4.20 (reasoning),50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_speech_#_vid_7Aw4Q46omiM_#_0,624,Grok 4.20 (reasoning),50.0,60.0,50.0,60.0,40.0,16.33,51.28999999999999,0.8,51.7,1.632878898734561
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Grok 4.20 (reasoning),30.0,30.0,40.0,30.0,20.0,12.549999999999999,28.0,0.8,29.2,1.2554486137416958
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Grok 4.20 (reasoning),40.0,40.0,50.0,30.0,30.0,13.879999999999999,38.0,0.8,38.6,1.3876952347268081
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_42,697,Grok 4.20 (reasoning),20.0,30.0,40.0,20.0,30.0,12.170000000000002,25.29,0.8,26.299999999999997,1.2168637088223608
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_brisbanetimes.com.au.306576_#_2,700,Grok 4.20 (reasoning),20.0,20.0,30.0,20.0,20.0,11.44,20.0,0.8,20.9,1.1444819669206479
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_8,721,Grok 4.20 (reasoning),20.0,30.0,40.0,20.0,30.0,12.170000000000002,25.29,0.8,26.299999999999997,1.2168637088223608
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.231311_#_0,731,Grok 4.20 (reasoning),30.0,20.0,50.0,30.0,30.0,12.56,26.709999999999997,0.8,29.000000000000004,1.255931318954068
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Grok 4.20 (reasoning),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Grok 4.20 (reasoning),50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Grok 4.20 (reasoning),40.0,40.0,50.0,50.0,40.0,14.299999999999999,40.0,0.8,41.49999999999999,1.4297405975182242
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_2,770,Grok 4.20 (reasoning),30.0,40.0,50.0,40.0,30.0,13.4,33.29,0.8,35.2,1.3404404723187375
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Grok 4.20 (reasoning),30.0,40.0,50.0,30.0,40.0,13.56,35.29,0.8,36.30000000000001,1.3557287778037015
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_9,853,Grok 4.20 (reasoning),50.0,50.0,70.0,60.0,40.0,16.279999999999998,48.0,0.8,50.7,1.6279267160170707
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Grok 4.20 (reasoning),20.0,30.0,40.0,30.0,20.0,12.02,23.290000000000003,0.8,25.2,1.2022280552322682
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_8qZFupajBuo_#_0,818,Grok 4.20 (reasoning),60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Grok 4.20 (reasoning),20.0,20.0,30.0,20.0,20.0,11.44,20.0,0.8,20.9,1.1444819669206479
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Grok 4.20 (reasoning),60.0,60.0,80.0,80.0,50.0,20.139999999999997,58.0,0.8,61.29999999999999,2.014321771026574
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Grok 4.20 (reasoning),40.0,50.0,70.0,50.0,40.0,15.45,43.29,0.8,46.099999999999994,1.5450438864561926
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.228996_#_7,2697,Grok 4.20,30.0,40.0,50.0,40.0,30.0,13.4,33.29,0.8,35.2,1.3404404723187375
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Grok 4.20 (reasoning),50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.229338_#_5,904,Grok 4.20 (reasoning),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Grok 4.20 (reasoning),40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Grok 4.20 (reasoning),60.0,70.0,80.0,60.0,60.0,21.080000000000002,63.29,0.8,64.60000000000001,2.1080471213677012
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Grok 4.20 (reasoning),60.0,50.0,70.0,70.0,60.0,18.35,56.71,0.8,58.70000000000001,1.835361931297756
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.230737_#_1,919,Grok 4.20 (reasoning),50.0,40.0,60.0,50.0,50.0,15.489999999999998,46.71,0.8,48.10000000000001,1.5490253889253862
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Grok 4.20 (reasoning),60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Grok 4.20 (reasoning),20.0,30.0,30.0,30.0,20.0,11.899999999999999,23.290000000000003,0.8,24.3,1.1897194416536612
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Grok 4.20 (reasoning),40.0,50.0,50.0,50.0,40.0,14.770000000000001,43.29,0.8,44.3,1.476775491570337
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Grok 4.20 (reasoning),50.0,60.0,60.0,60.0,50.0,16.85,53.29,0.8,54.30000000000001,1.6849709843529903
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_rU8nY03Lo5s_#_0,1028,Grok 4.20 (reasoning),50.0,60.0,50.0,60.0,50.0,16.61,53.29,0.8,53.4,1.6614357986947723
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Grok 4.20 (reasoning),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_SNG0991_#_0,1054,Grok 4.20 (reasoning),50.0,40.0,70.0,60.0,50.0,16.09,46.71,0.8,49.60000000000001,1.6094487219251692
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_16,1072,Grok 4.20 (reasoning),40.0,40.0,50.0,60.0,30.0,14.219999999999999,38.0,0.8,40.4,1.4218033400863348
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Grok 4.20 (reasoning),20.0,20.0,40.0,30.0,20.0,11.65,20.0,0.8,22.400000000000002,1.164973664275669
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,40.0,14.2,40.0,0.8,40.9,1.4196616916499143
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Grok 4.20 (reasoning),40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Grok 4.20 (reasoning),40.0,40.0,50.0,60.0,40.0,14.450000000000001,40.0,0.8,42.1,1.4454307212903699
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Grok 4.20 (reasoning),40.0,50.0,50.0,50.0,40.0,14.770000000000001,43.29,0.8,44.3,1.476775491570337
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Grok 4.20 (reasoning),40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Grok 4.20 (reasoning),40.0,40.0,60.0,50.0,30.0,14.299999999999999,38.0,0.8,40.7,1.4296484019724072
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Grok 4.20 (reasoning),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.231311_#_0,1132,Grok 4.20 (reasoning),40.0,40.0,60.0,50.0,30.0,14.299999999999999,38.0,0.8,40.7,1.4296484019724072
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_5,1122,Grok 4.20 (reasoning),40.0,50.0,50.0,60.0,40.0,14.92,43.29,0.8,44.900000000000006,1.4924656153424827
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_2,1171,Grok 4.20 (reasoning),60.0,50.0,70.0,70.0,60.0,18.35,56.71,0.8,58.70000000000001,1.835361931297756
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Grok 4.20 (reasoning),30.0,30.0,40.0,40.0,20.0,12.64,28.0,0.8,29.799999999999997,1.263787689460767
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_6dP6bHX73_k_#_0,1213,Grok 4.20 (reasoning),30.0,40.0,50.0,40.0,30.0,13.4,33.29,0.8,35.2,1.3404404723187375
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Grok 4.20 (reasoning),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_JoTLTGv8kqA_#_0,1220,Grok 4.20 (reasoning),40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Grok 4.20 (reasoning),30.0,40.0,40.0,50.0,30.0,13.35,33.29,0.8,34.900000000000006,1.3354010193845824
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_15,1261,Grok 4.20 (reasoning),40.0,30.0,50.0,40.0,30.0,13.57,34.71,0.8,36.400000000000006,1.3571186237568802
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_5,1314,Grok 4.20 (reasoning),40.0,30.0,60.0,50.0,40.0,14.139999999999999,36.71,0.8,39.6,1.4143600964874434
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_en.ndtv.com.357237_#_2,1291,Grok 4.20 (reasoning),20.0,20.0,30.0,20.0,20.0,11.44,20.0,0.8,20.9,1.1444819669206479
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_30,1276,Grok 4.20 (reasoning),30.0,20.0,50.0,30.0,30.0,12.56,26.709999999999997,0.8,29.000000000000004,1.255931318954068
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_newrepublic.com.12619_#_0,1328,Grok 4.20 (reasoning),20.0,30.0,30.0,20.0,20.0,11.82,23.290000000000003,0.8,23.700000000000003,1.181736357877247
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Grok 4.20 (reasoning),30.0,30.0,40.0,50.0,40.0,13.200000000000001,32.0,0.8,33.8,1.3201127138996187
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_nytimes.154208_#_2,1341,Grok 4.20 (reasoning),30.0,30.0,50.0,40.0,20.0,12.79,28.0,0.8,30.700000000000003,1.2789060482632317
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Grok 4.20 (reasoning),30.0,30.0,50.0,40.0,40.0,13.25,32.0,0.8,34.10000000000001,1.3251521668337736
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Grok 4.20 (reasoning),40.0,30.0,50.0,40.0,40.0,13.81,36.71,0.8,38.10000000000001,1.3807460049609153
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_14,1405,Grok 4.20 (reasoning),20.0,20.0,40.0,30.0,30.0,11.879999999999999,22.0,0.8,24.1,1.1875924016421755
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_Ft41IG2BAG8_#_0,1418,Grok 4.20 (reasoning),30.0,20.0,50.0,40.0,20.0,12.42,24.71,0.8,27.9,1.2416516573066325
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_M7v3ZfP4fm0_#_0,1425,Grok 4.20 (reasoning),30.0,30.0,40.0,30.0,20.0,12.549999999999999,28.0,0.8,29.2,1.2554486137416958
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_JoTLTGv8kqA_#_0,1422,Grok 4.20 (reasoning),30.0,20.0,40.0,30.0,30.0,12.41,26.709999999999997,0.8,28.100000000000005,1.2408129601516031
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_QgTkUWYd82M_#_0,1430,Grok 4.20 (reasoning),30.0,40.0,40.0,30.0,20.0,12.940000000000001,31.29,0.8,32.0,1.2943643004306948
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_YTxmx8hyJtA_#_0,1434,Grok 4.20 (reasoning),20.0,20.0,20.0,30.0,20.0,11.399999999999999,20.0,0.8,20.6,1.1404904250324408
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_9,1457,Grok 4.20 (reasoning),50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_18,1466,Grok 4.20 (reasoning),70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_brisbanetimes.com.au.306576_#_2,1493,Grok 4.20 (reasoning),50.0,50.0,60.0,40.0,40.0,15.57,48.0,0.8,48.6,1.5574244771489778
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.229703_#_5,1514,Grok 4.20 (reasoning),60.0,80.0,70.0,80.0,60.0,23.88,66.59,0.8,67.69999999999999,2.3881936155414896
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_15,1463,Grok 4.20 (reasoning),60.0,60.0,60.0,50.0,50.0,17.740000000000002,58.0,0.8,57.699999999999996,1.7738816857284816
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_2,1521,Grok 4.20 (reasoning),60.0,50.0,60.0,60.0,50.0,17.16,54.71,0.8,55.50000000000001,1.7163512318972816
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.231311_#_7,1534,Grok 4.20 (reasoning),60.0,60.0,70.0,70.0,50.0,18.64,58.0,0.8,59.800000000000004,1.864127158213356
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_4,1523,Grok 4.20 (reasoning),50.0,60.0,60.0,70.0,40.0,16.86,51.28999999999999,0.8,53.2,1.6862362238778708
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114151944720213193_#_2,1559,Grok 4.20 (reasoning),50.0,60.0,50.0,60.0,40.0,16.33,51.28999999999999,0.8,51.7,1.632878898734561
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114157282362077575_#_1,1565,Grok 4.20 (reasoning),60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_11,1616,Grok 4.20 (reasoning),60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_15,1592,Grok 4.20 (reasoning),40.0,40.0,50.0,40.0,40.0,14.2,40.0,0.8,40.9,1.4196616916499143
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_2cLeDVfEqG4_#_0,1627,Grok 4.20 (reasoning),40.0,50.0,60.0,60.0,40.0,15.16,43.29,0.8,45.8,1.5160008010007007
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Grok 4.20 (reasoning),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_AJlp_obQgq8_#_0,1633,Grok 4.20 (reasoning),50.0,40.0,60.0,60.0,40.0,15.36,44.71,0.8,47.0,1.5361586127373206
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Grok 4.20 (reasoning),50.0,60.0,50.0,60.0,50.0,16.61,53.29,0.8,53.4,1.6614357986947723
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,1639,Grok 4.20 (reasoning),30.0,30.0,30.0,20.0,20.0,12.350000000000001,28.0,0.8,27.7,1.2349569163866747
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_M7v3ZfP4fm0_#_0,1640,Grok 4.20 (reasoning),50.0,50.0,60.0,40.0,50.0,15.860000000000001,50.0,0.8,50.30000000000001,1.585981377109189
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Grok 4.20 (reasoning),60.0,50.0,60.0,70.0,50.0,17.46,54.71,0.8,56.10000000000001,1.746173371382373
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_18,1681,Grok 4.20 (reasoning),40.0,40.0,50.0,50.0,40.0,14.299999999999999,40.0,0.8,41.49999999999999,1.4297405975182242
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_16,1679,Grok 4.20 (reasoning),50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_30,1693,Grok 4.20 (reasoning),50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_3,1708,Grok 4.20 (reasoning),50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.228996_#_7,1718,Grok 4.20 (reasoning),40.0,30.0,60.0,50.0,50.0,14.43,38.71,0.8,41.30000000000001,1.4429169964476547
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Grok 4.20 (reasoning),50.0,60.0,40.0,50.0,40.0,16.02,51.28999999999999,0.8,50.199999999999996,1.6020704161599506
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.230737_#_3,1723,Grok 4.20 (reasoning),60.0,50.0,70.0,50.0,50.0,17.450000000000003,54.71,0.8,55.8,1.7453943173527733
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Grok 4.20 (reasoning),50.0,50.0,70.0,50.0,60.0,16.85,52.0,0.8,53.5,1.685248842892882
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231314_#_2,1739,Grok 4.20 (reasoning),30.0,40.0,40.0,30.0,20.0,12.940000000000001,31.29,0.8,32.0,1.2943643004306948
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114157282362077575_#_1,1771,Grok 4.20 (reasoning),50.0,60.0,50.0,40.0,50.0,16.36,53.29,0.8,52.2,1.6356667690543167
